80529S|0.359|4.500|1.800|0.900|4.000|8.000|0.045|Stainless|None|7.89|
80530S|0.359|5.000|1.600|0.800|4.400|7.900|0.045|Stainless|None|10.79|
80531S|0.359|5.500|1.400|0.800|4.900|7.900|0.045|Stainless|None|10.79|
80532S|0.359|6.000|1.400|0.800|5.200|7.900|0.045|Stainless|None|10.79|
S-655|0.375|1.160|14.000|1.000|0.480|8.300|0.045|Stainless|None|3.57|
S-612|0.375|1.970|4.200|1.000|1.600|8.300|0.045|Stainless|None|4.88|
483|0.453|2.250|3.000|1.000|2.300|8.100|0.047|Spring Steel|Zinc|2.17|
5816|0.453|6.750|0.830|1.000|8.300|8.100|0.047|Hard Drawn|Zinc|3.33|
5333|0.500|3.750|1.600|1.000|4.400|8.200|0.050|Spring Steel|Zinc|2.96|
5003|0.500|4.500|1.300|1.000|5.600|8.200|0.049|Spring Steel|Zinc|3.11|
80763S|0.625|1.500|8.300|0.900|0.870|8.100|0.055|Stainless|None|10.92|
80764S|0.625|1.750|5.200|0.900|1.400|8.100|0.055|Stainless|None|10.92|
80765S|0.625|2.000|3.800|0.900|1.900|8.100|0.055|Stainless|None|10.92|
80766S|0.625|2.250|3.000|0.900|2.400|8.100|0.055|Stainless|None|10.92|
5017|0.625|2.340|2.400|1.000|3.100|8.300|0.054|Hard Drawn|Zinc|2.06|
80767S|0.625|2.500|2.500|0.900|2.900|8.100|0.055|Stainless|None|UNAVAILABLE|
80768S|0.625|2.750|2.100|0.900|3.400|8.100|0.055|Stainless|None|10.92|
80769S|0.625|3.000|1.800|0.900|4.100|8.100|0.055|Stainless|None|10.92|
80770S|0.625|3.500|1.400|0.900|5.000|8.100|0.055|Stainless|None|12.40|
80771S|0.625|4.000|1.200|0.900|6.100|8.100|0.055|Stainless|None|12.40|
643|0.625|6.500|0.650|1.000|11.000|8.300|0.054|Hard Drawn|Zinc|3.61|
5833|0.625|6.750|0.640|1.000|11.000|8.300|0.054|Hard Drawn|Zinc|3.82|
5825|0.640|8.500|0.430|1.000|17.000|8.100|0.054|Hard Drawn|Zinc|3.41|
6025|0.656|2.250|1.900|0.900|3.600|7.900|0.055|Stainless|None|4.43|
5883|0.656|2.500|1.900|1.000|3.900|8.300|0.055|Spring Steel|Zinc|2.35|
5296|0.656|2.750|2.100|1.000|3.600|8.300|0.055|Spring Steel|Zinc|2.41|
6026|0.656|2.750|1.500|0.900|4.700|7.900|0.055|Stainless|None|4.49|
B5-29|0.656|3.500|1.100|0.900|6.400|7.900|0.054|Spring Steel|None|5.08|
5474|0.656|4.000|1.000|0.900|6.800|7.900|0.054|Spring Steel|Zinc|4.49|
211|0.938|8.500|0.270|0.800|28.000|8.300|0.062|Hard Drawn|Zinc|6.15|
12521|0.375|1.410|6.800|1.000|1.000|8.300|0.045|Stainless|None|2.06|
6080|0.180|1.000|18.000|1.000|0.390|8.600|0.031|Music Wire|None|1.94|
A-58|0.219|0.470|83.000|2.000|0.080|8.800|0.037|Spring Steel|Zinc|1.38|
5389|0.234|1.000|27.000|2.000|0.250|8.800|0.038|Spring Steel|Zinc|1.72|
80355S|0.240|0.750|47.000|0.900|0.160|8.600|0.041|Stainless|None|7.89|
80356S|0.240|0.880|46.000|0.900|0.170|8.500|0.041|Stainless|None|7.89|
80357S|0.240|1.000|27.000|0.900|0.280|8.600|0.041|Stainless|None|7.89|
80358S|0.240|1.130|23.000|0.900|0.330|8.600|0.041|Stainless|None|7.89|
80359S|0.240|1.250|20.000|0.900|0.390|8.600|0.041|Stainless|None|7.89|
80360S|0.240|1.380|17.000|0.900|0.450|8.600|0.041|Stainless|None|7.89|
80361S|0.240|1.500|15.000|0.900|0.500|8.600|0.041|Stainless|None|7.89|
80362S|0.240|1.750|12.000|0.900|0.620|8.600|0.041|Stainless|None|7.89|
80363S|0.240|2.000|11.000|0.900|0.730|8.600|0.041|Stainless|None|7.89|
80364S|0.240|2.250|9.100|0.900|0.840|8.600|0.041|Stainless|None|7.89|
80365S|0.240|2.500|8.000|0.900|0.950|8.600|0.041|Stainless|None|7.89|
80366S|0.240|2.750|7.200|0.900|1.100|8.600|0.041|Stainless|None|7.89|
80367S|0.240|3.000|6.500|0.900|1.200|8.600|0.041|Stainless|None|7.89|
80368S|0.240|3.500|5.500|0.900|1.400|8.600|0.041|Stainless|None|7.89|
80369S|0.240|4.000|5.000|0.900|1.500|8.600|0.041|Stainless|None|9.55|
80370S|0.240|4.500|4.300|0.900|1.800|8.600|0.041|Stainless|None|9.55|
80371S|0.240|5.000|3.900|0.900|2.000|8.600|0.041|Stainless|None|9.55|
M-73|0.250|1.130|18.000|2.000|0.380|8.800|0.039|Spring Steel|None|1.36|
425|0.250|1.440|12.000|2.000|0.550|8.800|0.039|Spring Steel|Zinc|3.24|
183-A|0.250|1.500|6.400|1.000|1.100|8.400|0.035|Music Wire|Zinc|1.84|
183-B|0.250|1.880|4.700|1.000|1.500|8.400|0.035|Music Wire|Zinc|1.84|
ZZ2-46|0.250|1.940|9.000|2.000|0.760|8.800|0.039|Spring Steel|Zinc|6.07|
ZZ2-70|0.250|2.000|9.000|2.000|0.760|8.800|0.039|Spring Steel|Gold Irridite®|1.63|
183-C|0.250|2.500|3.500|1.000|2.100|8.400|0.035|Music Wire|Zinc|1.84|
5002|0.250|12.000|0.650|1.000|11.000|8.400|0.035|Music Wire|Zinc|4.02|
433|0.296|0.720|24.000|2.000|0.280|8.600|0.041|Spring Steel|Zinc|1.47|
434|0.296|2.030|6.300|2.000|1.100|8.600|0.041|Spring Steel|Zinc|2.41|
86|0.296|4.250|2.600|2.000|2.700|8.600|0.041|Spring Steel|Zinc|2.65|
5171|0.312|8.000|1.300|2.000|5.600|8.700|0.042|Spring Steel|Zinc|3.66|
5366|0.343|0.880|23.000|1.000|0.300|8.400|0.043|Spring Steel|Zinc|1.48|
5992|0.359|1.000|12.000|2.000|0.580|8.700|0.045|Stainless|None|3.91|
5994|0.359|1.500|6.800|2.000|1.000|8.700|0.045|Stainless|None|4.64|
5995|0.359|1.880|5.100|2.000|1.400|8.700|0.045|Stainless|None|4.48|
5996|0.359|2.000|4.700|2.000|1.500|8.700|0.045|Stainless|None|4.74|
577|0.359|2.500|4.100|1.000|1.700|8.600|0.044|Spring Steel|Zinc|1.94|
5997|0.359|2.500|3.600|2.000|2.000|8.700|0.045|Stainless|None|4.61|
5998|0.359|3.000|2.900|2.000|2.500|8.700|0.045|Stainless|None|4.68|
80512|0.359|4.000|1.500|0.700|5.400|8.800|0.041|Music Wire|None|8.71|
80513|0.359|4.500|1.300|0.700|6.200|8.800|0.041|Music Wire|None|8.71|
80514|0.359|5.000|1.200|0.700|6.800|8.800|0.041|Music Wire|None|8.71|
5354|0.375|2.250|4.500|1.000|1.600|8.800|0.045|Spring Steel|Zinc|2.35|
12354|0.375|7.880|0.990|1.000|7.400|8.800|0.045|Spring Steel|Zinc|4.56|
5449|0.437|1.380|8.400|1.000|0.850|8.400|0.047|Spring Steel|Zinc|2.15|
5127|0.437|1.410|8.000|1.000|0.890|8.400|0.047|Hard Drawn|Zinc|2.06|
5662|0.437|2.630|2.900|1.000|2.500|8.400|0.047|Spring Steel|Zinc|2.15|
5676|0.437|2.940|2.600|1.000|2.800|8.400|0.047|Spring Steel|Zinc|2.15|
644|0.437|3.500|2.000|1.000|3.600|8.400|0.047|Hard Drawn|Zinc|2.66|
5673|0.437|3.940|1.800|1.000|4.100|8.400|0.047|Spring Steel|Zinc|2.66|
5373|0.437|4.310|1.500|1.000|4.700|8.400|0.047|Spring Steel|Zinc|2.96|
5165|0.437|4.440|1.500|1.000|4.800|8.400|0.047|Hard Drawn|Zinc|2.96|
119|0.437|8.500|0.730|1.000|9.900|8.400|0.047|Hard Drawn|Zinc|3.71|
80671|0.500|1.000|22.000|0.700|0.360|8.600|0.045|Music Wire|None|6.27|
80672|0.500|1.250|8.500|0.700|0.930|8.600|0.045|Music Wire|None|7.41|
80673|0.500|1.380|5.700|0.700|1.400|8.600|0.045|Music Wire|None|7.41|
80674|0.500|1.500|4.700|0.700|1.700|8.600|0.045|Music Wire|None|7.41|
80675|0.500|1.750|3.400|0.700|2.400|8.600|0.045|Music Wire|None|7.41|
80676|0.500|2.000|2.600|0.700|3.000|8.600|0.045|Music Wire|None|7.41|
80677|0.500|2.250|2.100|0.700|3.800|8.600|0.045|Music Wire|None|7.41|
80678|0.500|2.500|1.800|0.700|4.400|8.600|0.045|Music Wire|None|7.41|
80679|0.500|2.750|1.600|0.700|5.000|8.600|0.045|Music Wire|None|7.74|
80680|0.500|3.000|1.400|0.700|5.700|8.600|0.045|Music Wire|None|7.74|
80681|0.500|3.500|1.100|0.700|7.200|8.600|0.045|Music Wire|None|8.71|
80682|0.500|4.000|0.900|0.700|8.800|8.600|0.045|Music Wire|None|8.71|
80683|0.500|4.500|0.800|0.700|9.900|8.600|0.045|Music Wire|None|8.71|
80684|0.500|5.000|0.700|0.700|11.000|8.600|0.045|Music Wire|None|8.71|
S-587|0.562|2.500|2.400|1.000|3.100|8.700|0.054|Stainless|None|6.08|
S-589|0.562|3.000|1.900|1.000|4.000|8.700|0.054|Stainless|None|6.93|
S-592|0.562|4.000|1.300|1.000|5.600|8.700|0.054|Stainless|None|7.12|
137|0.875|8.500|0.330|0.900|24.000|8.800|0.062|Hard Drawn|Zinc|7.84|
553|0.188|1.880|9.800|2.000|0.760|9.400|0.037|Phosphor Bronze|None|1.72|
B7-64|0.188|5.030|4.400|3.000|1.500|8.900|0.035|Spring Steel|None|3.08|
80335|0.240|0.630|50.000|0.900|0.170|9.400|0.037|Music Wire|None|7.02|
80354S|0.240|0.630|67.000|1.000|0.110|9.000|0.041|Stainless|None|7.89|
80336|0.240|0.750|32.000|0.900|0.270|9.400|0.037|Music Wire|None|7.02|
80337|0.240|0.880|24.000|1.000|0.360|9.600|0.037|Music Wire|None|7.02|
80338|0.240|1.000|19.000|0.900|0.460|9.400|0.037|Music Wire|None|7.02|
80339|0.240|1.130|16.000|0.900|0.540|9.400|0.037|Music Wire|None|7.02|
80340|0.240|1.250|13.000|0.900|0.640|9.400|0.037|Music Wire|None|7.02|
80341|0.240|1.380|12.000|0.900|0.730|9.400|0.037|Music Wire|None|7.02|
80342|0.240|1.500|10.000|0.900|0.820|9.400|0.037|Music Wire|None|7.02|
80343|0.240|1.750|8.500|0.900|1.000|9.400|0.037|Music Wire|None|7.02|
80344|0.240|2.000|7.200|0.900|1.200|9.400|0.037|Music Wire|None|7.02|
80345|0.240|2.250|6.200|1.900|1.400|9.400|0.037|Music Wire|None|7.02|
80346|0.240|2.500|5.500|0.900|1.600|9.400|0.037|Music Wire|None|7.02|
80347|0.240|2.750|4.900|0.900|1.700|9.400|0.037|Music Wire|None|7.02|
80348|0.240|3.000|4.400|0.900|1.900|9.400|0.037|Music Wire|None|7.02|
80349|0.240|3.250|4.000|0.900|2.100|9.400|0.037|Music Wire|None|7.02|
80350|0.240|3.500|3.600|0.900|2.400|9.400|0.037|Music Wire|None|7.02|
80351|0.240|4.000|3.300|0.800|2.600|9.300|0.037|Music Wire|None|9.20|
80352|0.240|4.500|2.900|0.800|2.900|9.300|0.037|Music Wire|None|9.20|
80353|0.240|5.000|2.600|0.800|3.300|9.300|0.037|Music Wire|None|9.20|
B6-6|0.250|1.030|18.000|2.000|0.380|9.100|0.040|Stainless|None|3.45|
5804|0.250|1.220|21.000|2.000|0.350|9.600|0.040|Spring Steel|Zinc|1.29|
5912|0.250|2.380|7.500|2.000|0.970|9.600|0.040|Spring Steel|Zinc|1.87|
5966|0.250|2.380|6.700|2.000|1.000|9.100|0.040|Stainless|None|4.28|
5268|0.250|8.000|2.100|2.000|3.500|9.600|0.040|Spring Steel|Zinc|3.33|
497|0.266|1.530|7.300|1.000|1.100|9.300|0.037|Music Wire|Zinc|2.55|
ZZ3-35|0.281|1.340|14.000|2.000|0.510|9.000|0.041|Spring Steel|None|1.73|
N-141|0.281|1.380|13.000|2.000|0.550|9.000|0.041|Spring Steel|None|1.20|
578|0.281|1.470|12.000|2.000|0.590|9.000|0.041|Spring Steel|Zinc|1.73|
5121|0.281|2.340|6.500|2.000|1.100|9.000|0.041|Spring Steel|Zinc|1.64|
M-97|0.312|0.940|19.000|2.000|0.390|9.400|0.043|Spring Steel|None|1.50|
6103|0.312|16.100|1.100|0.000|8.700|9.600|0.047|Hard Drawn|Zinc|7.61|
5125|0.343|2.500|4.300|2.000|1.700|9.000|0.044|Spring Steel|Zinc|1.73|
80499|0.359|0.750|45.000|0.800|0.180|8.900|0.041|Music Wire|None|7.02|
80500|0.359|1.000|13.000|0.800|0.630|8.900|0.041|Music Wire|None|7.02|
B18-175|0.359|1.030|13.000|2.000|0.570|9.200|0.045|Spring Steel|Gold Irridite®|1.70|
80501|0.359|1.130|9.700|0.800|0.840|8.900|0.041|Music Wire|None|7.02|
80502|0.359|1.250|7.900|0.800|1.000|8.900|0.041|Music Wire|None|7.02|
B5-32|0.359|1.280|9.600|2.000|0.790|9.200|0.045|Spring Steel|None|1.76|
80503|0.359|1.380|6.600|0.800|1.200|8.900|0.041|Music Wire|None|7.02|
80504|0.359|1.500|5.700|0.800|1.400|8.900|0.041|Music Wire|None|UNAVAILABLE|
5921|0.359|1.630|6.900|2.000|1.100|9.200|0.045|Spring Steel|Zinc|1.88|
80505|0.359|1.750|4.400|0.800|1.800|8.900|0.041|Music Wire|None|7.02|
5922|0.359|1.750|6.300|2.000|1.200|9.200|0.045|Spring Steel|Zinc|1.76|
80506|0.359|2.000|3.600|0.800|2.300|8.900|0.041|Music Wire|None|7.02|
5858|0.359|2.130|4.900|2.000|1.500|9.200|0.045|Spring Steel|Zinc|1.78|
489|0.359|2.200|4.500|2.000|1.700|9.200|0.045|Spring Steel|Zinc|1.94|
80507|0.359|2.250|3.100|0.800|2.700|8.900|0.041|Music Wire|None|7.02|
5923|0.359|2.250|4.600|2.000|1.600|9.200|0.045|Spring Steel|Zinc|1.78|
5336|0.359|2.380|4.800|2.000|1.600|9.200|0.045|Spring Steel|Zinc|1.70|
5859|0.359|2.380|4.300|2.000|1.800|9.200|0.045|Spring Steel|Zinc|1.78|
80508|0.359|2.500|2.600|0.800|3.100|8.900|0.041|Music Wire|None|7.02|
5334|0.359|2.500|4.500|2.000|1.700|9.200|0.045|Spring Steel|Zinc|1.70|
B5-40|0.359|2.590|3.900|2.000|2.000|9.200|0.045|Spring Steel|None|6.38|
80509|0.359|2.750|2.300|0.800|3.500|8.900|0.041|Music Wire|None|7.02|
5352|0.359|2.750|4.100|2.000|1.900|9.200|0.045|Spring Steel|Zinc|1.70|
80510|0.359|3.000|2.100|0.800|3.900|8.900|0.041|Music Wire|None|7.02|
80511|0.359|3.500|1.700|0.800|4.700|8.900|0.041|Music Wire|None|7.02|
B3-28|0.437|1.250|10.000|2.000|0.800|9.600|0.050|Spring Steel|None|2.13|
5037|0.437|2.000|5.500|2.000|1.400|9.600|0.050|Spring Steel|Zinc|2.19|
5464|0.437|2.500|3.700|1.000|2.100|9.000|0.048|Spring Steel|Zinc|2.17|
12344|0.437|3.000|3.100|2.000|2.600|9.600|0.050|Spring Steel|Zinc|2.03|
5672|0.437|3.190|2.500|1.000|3.000|9.000|0.048|Spring Steel|Zinc|2.53|
5226|0.437|3.500|2.600|2.000|3.000|9.600|0.050|Spring Steel|Zinc|2.73|
5566|0.437|3.560|2.700|2.000|3.000|9.600|0.050|Spring Steel|Zinc|2.66|
5671|0.437|3.630|2.100|1.000|3.600|9.000|0.048|Spring Steel|Zinc|2.66|
12337|0.453|3.880|2.000|2.000|3.800|9.200|0.050|Spring Steel|Zinc|2.66|
496|0.468|2.000|4.200|1.000|1.800|8.900|0.050|Spring Steel|Zinc|2.02|
642|0.562|3.000|2.300|1.000|3.400|9.200|0.054|Hard Drawn|Zinc|2.96|
124|0.562|8.500|0.640|1.000|12.000|9.200|0.054|Hard Drawn|Zinc|3.74|
654|0.562|16.500|0.320|1.000|25.000|9.200|0.054|Hard Drawn|Zinc|6.89|
133|0.812|8.500|0.420|1.000|21.000|9.600|0.062|Hard Drawn|Zinc|4.91|
80925|0.850|2.000|3.200|0.700|2.600|8.900|0.055|Music Wire|None|10.46|
80926|0.850|2.250|2.100|0.700|3.900|8.900|0.055|Music Wire|None|10.46|
80929S|0.850|2.250|3.300|0.900|2.400|8.900|0.063|Stainless|None|UNAVAILABLE|
80927|0.850|2.500|1.600|0.700|5.100|8.900|0.055|Music Wire|None|10.46|
80930S|0.850|2.500|2.500|0.900|3.300|8.900|0.063|Stainless|None|UNAVAILABLE|
80928|0.850|2.750|1.200|0.700|6.800|8.900|0.055|Music Wire|None|10.46|
80931S|0.850|2.750|2.000|0.900|4.100|8.900|0.063|Stainless|None|UNAVAILABLE|
80932S|0.850|3.000|1.600|0.900|5.000|8.900|0.063|Stainless|None|16.21|
80933S|0.850|3.500|1.200|0.900|6.800|8.900|0.063|Stainless|None|UNAVAILABLE|
80223|0.180|0.630|58.000|0.800|0.160|9.900|0.034|Music Wire|None|7.02|
80224|0.180|0.750|42.000|0.800|0.210|9.900|0.034|Music Wire|None|7.02|
80225|0.180|0.880|33.000|0.800|0.270|9.900|0.034|Music Wire|None|7.02|
80226|0.180|1.000|28.000|0.800|0.330|9.900|0.034|Music Wire|None|7.02|
80227|0.180|1.130|24.000|0.800|0.380|9.900|0.034|Music Wire|None|7.02|
80228|0.180|1.250|20.000|0.800|0.440|9.900|0.034|Music Wire|None|7.02|
80229|0.180|1.380|18.000|0.800|0.500|9.900|0.034|Music Wire|None|7.02|
80230|0.180|1.500|16.000|0.800|0.550|9.900|0.034|Music Wire|None|7.02|
80231|0.180|1.750|14.000|0.800|0.670|9.900|0.034|Music Wire|None|7.02|
80232|0.180|2.000|12.000|0.800|0.780|9.900|0.034|Music Wire|None|7.02|
80233|0.180|2.250|10.000|0.800|0.890|9.900|0.034|Music Wire|None|7.02|
80234|0.180|2.500|9.000|0.800|1.000|9.900|0.034|Music Wire|None|7.02|
80235|0.180|2.750|8.100|0.800|1.100|9.900|0.034|Music Wire|None|7.02|
B3-66|0.250|0.970|15.000|2.000|0.560|9.900|0.037|Music Wire|None|1.42|
5970|0.250|1.000|22.000|2.000|0.340|9.800|0.041|Stainless|None|3.45|
S-618|0.250|1.560|14.000|2.000|0.530|9.800|0.041|Stainless|None|3.98|
5971|0.250|1.630|12.000|2.000|0.620|9.800|0.041|Stainless|None|3.59|
5972|0.250|1.750|11.000|2.000|0.680|9.800|0.041|Stainless|None|3.71|
5973|0.250|2.250|8.100|2.000|0.910|9.800|0.041|Stainless|None|4.27|
5974|0.250|2.750|6.500|2.000|1.100|9.800|0.041|Stainless|None|4.61|
B1-43|0.250|2.970|6.100|2.000|1.200|9.800|0.041|Stainless|None|18.36|
5975|0.250|3.000|5.900|2.000|1.300|9.800|0.041|Stainless|None|4.68|
5976|0.250|3.250|5.400|2.000|1.400|9.800|0.041|Stainless|None|4.86|
80698S|0.500|1.250|19.000|1.000|0.460|9.900|0.055|Stainless|None|UNAVAILABLE|
80699S|0.500|1.380|13.000|1.000|0.660|9.900|0.055|Stainless|None|9.75|
S-606|0.500|1.500|7.300|2.000|1.100|9.900|0.054|Stainless|None|4.16|
80700S|0.500|1.500|11.000|1.000|0.800|9.900|0.055|Stainless|None|9.75|
80701S|0.500|1.750|7.800|1.000|1.100|9.900|0.055|Stainless|None|9.75|
80702S|0.500|2.000|6.300|1.000|1.400|9.900|0.055|Stainless|None|9.75|
5823|0.500|2.190|4.100|2.000|2.000|9.900|0.054|Stainless|None|4.27|
S-579|0.500|2.500|3.400|2.000|2.500|9.900|0.054|Stainless|None|4.80|
80704S|0.500|2.500|4.400|1.000|2.000|9.900|0.055|Stainless|None|9.75|
M-47|0.500|2.970|2.700|2.000|3.100|9.900|0.054|Stainless|None|18.54|
80706S|0.500|3.000|3.300|1.000|2.700|9.900|0.055|Stainless|None|10.51|
S-581|0.500|3.500|2.200|2.000|3.700|9.900|0.054|Stainless|None|6.93|
B5-41|0.500|3.750|2.100|2.000|4.000|9.900|0.054|Stainless|None|7.26|
80708S|0.500|4.000|2.300|1.000|3.800|9.900|0.055|Stainless|None|10.83|
80709S|0.500|4.500|2.000|1.000|4.500|9.900|0.055|Stainless|None|10.83|
S-584|0.500|4.750|1.600|2.000|5.300|9.900|0.054|Stainless|None|8.32|
80710S|0.500|5.000|1.700|1.000|5.100|9.900|0.055|Stainless|None|10.83|
S-624|0.500|5.500|1.400|2.000|6.200|9.900|0.054|Stainless|None|9.25|
S-625|0.500|6.500|1.100|2.000|7.600|9.900|0.054|Stainless|None|9.72|
12676|0.500|16.000|0.420|2.000|20.000|9.900|0.054|Stainless|None|8.71|
80830|0.750|2.000|3.400|0.800|2.700|9.900|0.055|Music Wire|None|10.49|
80831|0.750|2.250|2.500|0.800|3.700|9.900|0.055|Music Wire|None|10.49|
80832|0.750|2.500|2.000|0.800|4.700|9.900|0.055|Music Wire|None|10.49|
80833|0.750|2.750|1.600|0.800|5.900|9.900|0.055|Music Wire|None|11.41|
80834|0.750|3.000|1.400|0.800|6.700|9.900|0.055|Music Wire|None|11.41|
80835|0.750|3.500|1.000|0.800|9.100|9.900|0.055|Music Wire|None|11.41|
5131|0.140|5.000|5.300|3.000|1.500|10.000|0.030|Music Wire|Zinc|2.25|
5625|0.250|1.160|23.000|3.000|0.340|10.000|0.041|Spring Steel|Zinc|1.38|
579|0.250|1.560|17.000|3.000|0.460|10.000|0.041|Spring Steel|Zinc|1.59|
B6-24|0.250|1.630|13.000|3.000|0.590|10.000|0.041|Spring Steel|None|1.56|
A12-35|0.250|1.750|14.000|3.000|0.570|10.000|0.041|Hard Drawn|Zinc|1.45|
5370|0.250|2.090|14.000|3.000|0.550|10.000|0.041|Spring Steel|None|1.72|
5849|0.250|2.130|9.800|3.000|0.800|10.000|0.041|Spring Steel|Zinc|1.75|
5850|0.250|2.500|8.100|3.000|0.960|10.000|0.041|Spring Steel|Zinc|2.86|
5590|0.250|3.000|7.100|3.000|1.100|10.000|0.041|Spring Steel|Zinc|2.55|
5851|0.250|3.500|5.600|3.000|1.400|10.000|0.041|Spring Steel|Zinc|2.80|
5380|0.281|9.000|1.800|2.000|4.500|10.000|0.043|Spring Steel|Zinc|4.36|
80533S|0.359|1.000|28.000|1.000|0.330|10.000|0.049|Stainless|None|7.89|
80534S|0.359|1.130|22.000|1.000|0.420|10.000|0.049|Stainless|None|7.89|
80535S|0.359|1.250|17.000|1.000|0.530|10.000|0.049|Stainless|None|7.89|
80536S|0.359|1.380|14.000|1.000|0.630|10.000|0.049|Stainless|None|7.89|
80537S|0.359|1.500|12.000|1.000|0.730|10.000|0.049|Stainless|None|7.89|
80538S|0.359|1.750|9.700|1.000|0.940|10.000|0.049|Stainless|None|7.89|
80539S|0.359|2.000|8.000|1.000|1.100|10.000|0.049|Stainless|None|7.89|
80540S|0.359|2.250|6.700|1.000|1.400|10.000|0.049|Stainless|None|7.89|
80541S|0.359|2.500|5.800|1.000|1.600|10.000|0.049|Stainless|None|7.89|
80542S|0.359|2.750|5.200|1.000|1.800|10.000|0.049|Stainless|None|7.89|
80543S|0.359|3.000|4.600|1.000|2.000|10.000|0.049|Stainless|None|7.89|
80544S|0.359|3.500|3.800|1.000|2.400|10.000|0.049|Stainless|None|7.89|
80545S|0.359|4.000|3.200|1.000|2.800|10.000|0.049|Stainless|None|7.89|
80546S|0.359|4.500|2.800|1.000|3.200|10.000|0.049|Stainless|None|7.89|
80547S|0.359|5.000|2.500|1.000|3.700|10.000|0.049|Stainless|None|10.79|
80548S|0.359|5.500|2.400|1.000|3.800|10.000|0.049|Stainless|None|10.79|
80549S|0.359|6.000|2.100|1.000|4.300|10.000|0.049|Stainless|None|10.79|
5224|0.375|1.380|12.000|2.000|0.710|10.000|0.047|Spring Steel|Zinc|1.95|
5294|0.375|1.500|9.200|2.000|0.890|10.000|0.047|Spring Steel|Zinc|2.04|
5223|0.375|1.660|7.800|2.000|1.100|10.000|0.047|Spring Steel|Zinc|1.99|
5041|0.375|1.750|9.400|2.000|0.880|10.000|0.047|Spring Steel|Zinc|2.25|
535|0.375|1.840|7.200|2.000|1.100|10.000|0.047|Hard Drawn|Zinc|2.04|
5311|0.375|2.380|5.400|2.000|1.500|10.000|0.047|Spring Steel|Zinc|2.41|
413|0.375|2.590|4.700|2.000|1.700|10.000|0.047|Spring Steel|Zinc|2.51|
12338|0.375|2.690|4.100|2.000|2.000|10.000|0.047|Spring Steel|Zinc|2.28|
230|0.375|3.000|3.600|2.000|2.300|10.000|0.047|Hard Drawn|Zinc|2.62|
105|0.375|4.500|2.400|2.000|3.500|10.000|0.047|Hard Drawn|Zinc|3.04|
12379|0.375|5.810|1.700|2.000|4.800|10.000|0.047|Spring Steel|Zinc|3.17|
5585|0.375|5.880|1.800|2.000|4.700|10.000|0.047|Hard Drawn|Zinc|3.41|
191|0.375|6.500|1.600|2.000|5.300|10.000|0.047|Hard Drawn|Zinc|3.58|
5501|0.375|7.880|1.300|2.000|6.400|10.000|0.047|Spring Steel|Zinc|3.87|
80606|0.420|1.000|22.000|0.800|0.420|10.000|0.045|Music Wire|None|7.38|
80607|0.420|1.130|14.000|0.800|0.640|10.000|0.045|Music Wire|None|7.38|
80608|0.420|1.250|11.000|0.800|0.880|10.000|0.045|Music Wire|None|7.38|
80609|0.420|1.380|8.400|0.800|1.100|10.000|0.045|Music Wire|None|7.38|
80610|0.420|1.500|6.900|0.800|1.300|10.000|0.045|Music Wire|None|7.38|
80611|0.420|1.750|5.100|0.800|1.800|10.000|0.045|Music Wire|None|7.38|
80612|0.420|2.000|4.100|0.800|2.200|10.000|0.045|Music Wire|None|7.38|
80613|0.420|2.250|3.400|0.800|2.700|10.000|0.045|Music Wire|None|7.38|
80614|0.420|2.500|2.900|0.800|3.200|10.000|0.045|Music Wire|None|7.38|
80615|0.420|2.750|2.500|0.800|3.700|10.000|0.045|Music Wire|None|7.38|
80616|0.420|3.000|2.300|0.800|4.000|10.000|0.045|Music Wire|None|7.38|
5546|0.437|3.880|2.500|2.000|3.300|10.000|0.051|Spring Steel|Zinc|2.66|
5000|0.500|3.440|2.800|2.000|3.200|10.000|0.054|Spring Steel|Zinc|2.73|
5328|0.500|3.440|3.000|2.000|3.000|10.000|0.054|Spring Steel|Gold Irridite®|2.66|
550|0.500|3.750|2.300|2.000|3.800|10.000|0.054|Hard Drawn|Zinc|3.05|
416|0.500|3.750|2.500|2.000|3.500|10.000|0.054|Spring Steel|Zinc|11.71|
476|0.500|3.840|2.500|2.000|3.600|10.000|0.054|Hard Drawn|Zinc|3.08|
641|0.500|4.000|2.300|2.000|3.900|10.000|0.054|Hard Drawn|Zinc|3.13|
229|0.500|4.500|1.900|2.000|4.600|10.000|0.054|Hard Drawn|Zinc|2.89|
123|0.500|8.500|0.940|2.000|9.300|10.000|0.054|Hard Drawn|Zinc|3.89|
B1-52|0.515|2.220|4.700|2.000|1.800|10.000|0.055|Stainless|None|4.86|
5837|0.562|4.000|1.100|0.900|8.200|10.000|0.050|Music Wire|Zinc|3.04|
5670|0.640|3.750|3.200|1.000|2.900|10.000|0.059|Spring Steel|Gold Irridite®|2.88|
5445|0.750|2.000|5.900|1.000|1.600|10.000|0.062|Spring Steel|Zinc|2.35|
6027|0.750|2.000|3.400|1.000|2.700|10.000|0.063|Stainless|None|4.90|
80837S|0.750|2.250|4.100|1.000|2.200|10.000|0.063|Stainless|None|14.67|
80838S|0.750|2.500|3.200|1.000|2.900|10.000|0.063|Stainless|None|14.67|
80839S|0.750|2.750|2.700|1.000|3.400|10.000|0.063|Stainless|None|15.85|
80840S|0.750|3.000|2.300|1.000|4.000|10.000|0.063|Stainless|None|15.85|
